<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
RTS,0,240506,131100,115040,1
RTS,0,240506,131100,115040,1
RTS,0,240506,131100,115040,2
RTS,0,240506,131100,115040,18
RTS,0,240506,131100,115040,1
RTS,0,240506,131100,115040,1
RTS,0,240506,131100,115040,1
RTS,0,240506,131100,115040,1
RTS,0,240506,131101,115050,2
RTS,0,240506,131101,115050,1
RTS,0,240506,131108,115050,1
RTS,0,240506,131108,115050,1
RTS,0,240506,131114,115040,5
RTS,0,240506,131124,115040,1
RTS,0,240506,131124,115040,1
RTS,0,240506,131124,115040,11
RTS,0,240506,131124,115040,1
RTS,0,240506,131146,115030,1
RTS,0,240506,131146,115030,1
RTS,0,240506,131146,115030,3
RTS,0,240506,131146,115030,2
RTS,0,240506,131146,115030,3
RTS,0,240506,131146,115030,26
RTS,0,240506,131146,115030,3
RTS,0,240506,131146,115030,1
RTS,0,240506,131146,115030,13
RTS,0,240506,131146,115020,1
RTS,0,240506,131146,115020,3
RTS,0,240506,131146,115020,2
RTS,0,240506,131146,115020,4
RTS,0,240506,131146,115020,2
RTS,0,240506,131146,115020,5
RTS,0,240506,131146,115020,21
RTS,0,240506,131146,115020,6
RTS,0,240506,131157,115010,1
RTS,0,240506,131157,115010,1
RTS,0,240506,131204,115010,1
RTS,0,240506,131204,115010,1
RTS,0,240506,131205,115010,1
RTS,0,240506,131210,115010,7
RTS,0,240506,131210,115010,3
RTS,0,240506,131210,115010,1
RTS,0,240506,131210,115010,1
RTS,0,240506,131222,115010,1
RTS,0,240506,131222,115010,1
RTS,0,240506,131227,115010,2
RTS,0,240506,131301,115030,1
RTS,0,240506,131308,115030,1
RTS,0,240506,131308,115030,1
RTS,0,240506,131312,115020,1
RTS,0,240506,131317,115030,4
RTS,0,240506,131317,115030,3
RTS,0,240506,131317,115030,2
RTS,0,240506,131317,115030,1
RTS,0,240506,131317,115030,1
RTS,0,240506,131324,115030,1
RTS,0,240506,131324,115030,3
RTS,0,240506,131326,115040,1
RTS,0,240506,131328,115040,1
RTS,0,240506,131329,115040,2
RTS,0,240506,131345,115050,1
RTS,0,240506,131345,115050,1
RTS,0,240506,131402,115050,1
RTS,0,240506,131402,115050,1
RTS,0,240506,131408,115050,1
RTS,0,240506,131408,115050,1
RTS,0,240506,131408,115050,1
RTS,0,240506,131408,115050,1
RTS,0,240506,131408,115050,1
RTS,0,240506,131408,115050,3
RTS,0,240506,131408,115050,1
RTS,0,240506,131408,115050,1
RTS,0,240506,131425,115050,2
RTS,0,240506,131426,115050,1
RTS,0,240506,131426,115050,2
RTS,0,240506,131426,115050,1
RTS,0,240506,131438,115050,1
RTS,0,240506,131444,115060,1
RTS,0,240506,131454,115060,1
RTS,0,240506,131454,115060,1
RTS,0,240506,131454,115060,1
RTS,0,240506,131454,115070,2
RTS,0,240506,131454,115070,1
RTS,0,240506,131454,115070,1
RTS,0,240506,131454,115070,1
RTS,0,240506,131456,115060,1
RTS,0,240506,131456,115050,2
RTS,0,240506,131456,115050,6
RTS,0,240506,131501,115060,4
RTS,0,240506,131501,115070,2
RTS,0,240506,131501,115070,1
RTS,0,240506,131501,115070,1
RTS,0,240506,131501,115070,1
RTS,0,240506,131501,115070,5
RTS,0,240506,131501,115070,2
RTS,0,240506,131501,115070,1
RTS,0,240506,131501,115070,2
RTS,0,240506,131501,115070,1
RTS,0,240506,131504,115070,1
RTS,0,240506,131508,115070,2
RTS,0,240506,131519,115070,1
RTS,0,240506,131519,115070,1
RTS,0,240506,131521,115070,1
RTS,0,240506,131521,115070,1
RTS,0,240506,131521,115070,4
RTS,0,240506,131521,115070,1
RTS,0,240506,131521,115070,1
RTS,0,240506,131521,115070,1
RTS,0,240506,131521,115070,1
RTS,0,240506,131521,115070,2
RTS,0,240506,131521,115070,2
RTS,0,240506,131521,115070,18
RTS,0,240506,131533,115070,1
RTS,0,240506,131533,115070,31
RTS,0,240506,131533,115070,10
RTS,0,240506,131533,115070,1
RTS,0,240506,131533,115070,2
RTS,0,240506,131537,115080,1
RTS,0,240506,131550,115070,1
RTS,0,240506,131550,115070,28
RTS,0,240506,131550,115070,1
RTS,0,240506,131550,115070,2
RTS,0,240506,131602,115080,1
RTS,0,240506,131602,115080,1
RTS,0,240506,131602,115080,1
RTS,0,240506,131602,115080,1
RTS,0,240506,131602,115080,1
RTS,0,240506,131602,115080,1
RTS,0,240506,131605,115070,3
RTS,0,240506,131609,115070,1
RTS,0,240506,131613,115070,3
RTS,0,240506,131613,115070,1
RTS,0,240506,131614,115080,1
RTS,0,240506,131614,115080,1
RTS,0,240506,131614,115080,1
RTS,0,240506,131614,115080,7
RTS,0,240506,131620,115080,5
RTS,0,240506,131646,115070,1
RTS,0,240506,131646,115070,2
RTS,0,240506,131646,115070,32
RTS,0,240506,131646,115070,13
RTS,0,240506,131646,115070,2
RTS,0,240506,131646,115070,11
RTS,0,240506,131646,115070,4
RTS,0,240506,131646,115070,2
RTS,0,240506,131646,115070,1
RTS,0,240506,131657,115080,4
RTS,0,240506,131657,115080,3
RTS,0,240506,131657,115070,1
RTS,0,240506,131658,115070,1
RTS,0,240506,131702,115080,1
RTS,0,240506,131702,115080,3
RTS,0,240506,131702,115080,3
RTS,0,240506,131703,115080,1
RTS,0,240506,131703,115080,1
RTS,0,240506,131703,115080,1
RTS,0,240506,131703,115080,1
RTS,0,240506,131703,115080,4
RTS,0,240506,131705,115080,1
RTS,0,240506,131705,115080,1
RTS,0,240506,131707,115090,1
RTS,0,240506,131708,115090,1
RTS,0,240506,131708,115070,2
RTS,0,240506,131708,115070,2
RTS,0,240506,131708,115070,21
RTS,0,240506,131708,115080,1
RTS,0,240506,131711,115080,2
RTS,0,240506,131711,115080,1
RTS,0,240506,131711,115080,1
RTS,0,240506,131711,115080,4
RTS,0,240506,131711,115080,3
RTS,0,240506,131729,115080,1
RTS,0,240506,131806,115090,1
RTS,0,240506,131807,115090,1
RTS,0,240506,131807,115090,1
RTS,0,240506,131807,115090,2
RTS,0,240506,131809,115090,1
RTS,0,240506,131822,115080,2
RTS,0,240506,131822,115080,4
RTS,0,240506,131822,115070,9
RTS,0,240506,131822,115070,3
RTS,0,240506,131822,115070,1
RTS,0,240506,131822,115070,1
RTS,0,240506,131822,115080,1
RTS,0,240506,131823,115080,4
RTS,0,240506,131823,115080,1
RTS,0,240506,131827,115070,1
RTS,0,240506,131828,115070,1
RTS,0,240506,131833,115080,4
RTS,0,240506,131833,115080,1
RTS,0,240506,131833,115080,1
RTS,0,240506,131833,115080,1
RTS,0,240506,131834,115080,2
RTS,0,240506,131843,115090,1
RTS,0,240506,131850,115090,1
RTS,0,240506,131856,115090,8
RTS,0,240506,131856,115080,1
RTS,0,240506,131858,115090,2
RTS,0,240506,131858,115090,1
RTS,0,240506,131859,115090,4
RTS,0,240506,131859,115090,1
RTS,0,240506,131859,115090,1
RTS,0,240506,131859,115090,1
RTS,0,240506,131859,115090,1
RTS,0,240506,131859,115090,1
RTS,0,240506,131859,115090,1
RTS,0,240506,131859,115090,1
RTS,0,240506,131859,115090,1
RTS,0,240506,131859,115090,1
RTS,0,240506,131903,115080,4
RTS,0,240506,131903,115080,6
RTS,0,240506,131903,115080,2
RTS,0,240506,131904,115080,1
RTS,0,240506,131907,115080,3
RTS,0,240506,131907,115080,3
RTS,0,240506,131909,115080,4
RTS,0,240506,131909,115080,1
RTS,0,240506,131909,115080,1
RTS,0,240506,131909,115080,2
RTS,0,240506,131910,115080,1
RTS,0,240506,131913,115080,13
RTS,0,240506,131913,115080,5
RTS,0,240506,131914,115080,3
RTS,0,240506,131914,115080,1
RTS,0,240506,131914,115080,1
RTS,0,240506,131917,115080,1
RTS,0,240506,131917,115080,1
RTS,0,240506,131917,115080,1
RTS,0,240506,131920,115080,1
RTS,0,240506,131923,115080,4
RTS,0,240506,131923,115080,1
RTS,0,240506,131940,115090,1
RTS,0,240506,131940,115090,1
RTS,0,240506,131958,115090,1
RTS,0,240506,132002,115090,1
RTS,0,240506,132002,115090,1
RTS,0,240506,132004,115090,1
RTS,0,240506,132013,115090,1
RTS,0,240506,132031,115080,1
RTS,0,240506,132033,115090,2
RTS,0,240506,132033,115090,1
RTS,0,240506,132033,115090,3
RTS,0,240506,132034,115080,2
RTS,0,240506,132040,115090,4
RTS,0,240506,132040,115090,1
RTS,0,240506,132040,115090,1
RTS,0,240506,132041,115100,1
RTS,0,240506,132046,115100,1
RTS,0,240506,132050,115100,4
RTS,0,240506,132052,115100,2
RTS,0,240506,132052,115100,2
RTS,0,240506,132052,115100,1
RTS,0,240506,132054,115100,2
RTS,0,240506,132054,115100,1
RTS,0,240506,132054,115100,1
RTS,0,240506,132054,115100,1
RTS,0,240506,132054,115100,1
RTS,0,240506,132054,115100,1
RTS,0,240506,132054,115100,1
RTS,0,240506,132054,115100,2
RTS,0,240506,132100,115100,3
RTS,0,240506,132100,115100,1
RTS,0,240506,132100,115100,3
RTS,0,240506,132100,115100,1
RTS,0,240506,132100,115100,1
RTS,0,240506,132100,115100,2
RTS,0,240506,132100,115100,1
RTS,0,240506,132100,115100,1
RTS,0,240506,132100,115100,1
RTS,0,240506,132100,115100,2
RTS,0,240506,132100,115100,1
RTS,0,240506,132106,115100,1
RTS,0,240506,132109,115110,1
RTS,0,240506,132109,115110,1
RTS,0,240506,132109,115110,1
RTS,0,240506,132109,115110,1
RTS,0,240506,132109,115110,2
RTS,0,240506,132109,115110,1
RTS,0,240506,132109,115110,3
RTS,0,240506,132109,115110,1
RTS,0,240506,132110,115110,5
RTS,0,240506,132110,115110,11
RTS,0,240506,132110,115110,9
RTS,0,240506,132110,115100,1
RTS,0,240506,132110,115100,2
RTS,0,240506,132110,115100,6
RTS,0,240506,132110,115100,9
RTS,0,240506,132110,115090,1
RTS,0,240506,132110,115090,1
RTS,0,240506,132117,115100,1
RTS,0,240506,132125,115100,1
RTS,0,240506,132125,115100,2
RTS,0,240506,132125,115100,1
RTS,0,240506,132125,115100,3
RTS,0,240506,132125,115100,2
RTS,0,240506,132125,115100,1
RTS,0,240506,132125,115100,1
RTS,0,240506,132139,115100,1
RTS,0,240506,132139,115100,1
RTS,0,240506,132144,115100,1
RTS,0,240506,132147,115100,1
RTS,0,240506,132152,115100,2
RTS,0,240506,132152,115100,1
RTS,0,240506,132156,115100,1
RTS,0,240506,132156,115100,16
RTS,0,240506,132157,115100,2
RTS,0,240506,132209,115100,1
RTS,0,240506,132229,115110,2
RTS,0,240506,132229,115110,3
RTS,0,240506,132229,115110,2
RTS,0,240506,132229,115110,11
RTS,0,240506,132229,115110,3
RTS,0,240506,132229,115110,8
RTS,0,240506,132229,115110,9
RTS,0,240506,132229,115110,3
RTS,0,240506,132229,115110,2
RTS,0,240506,132229,115110,30
RTS,0,240506,132229,115110,16
RTS,0,240506,132229,115110,14
RTS,0,240506,132229,115110,24
RTS,0,240506,132229,115110,23
RTS,0,240506,132229,115110,34
RTS,0,240506,132229,115110,16
RTS,0,240506,132229,115110,50
RTS,0,240506,132229,115110,1
RTS,0,240506,132229,115110,1
RTS,0,240506,132229,115110,1
RTS,0,240506,132229,115110,10
RTS,0,240506,132229,115110,1
RTS,0,240506,132229,115110,1
RTS,0,240506,132229,115110,1
RTS,0,240506,132229,115110,1
RTS,0,240506,132229,115110,3
RTS,0,240506,132229,115120,1
RTS,0,240506,132229,115120,1
RTS,0,240506,132229,115120,1
RTS,0,240506,132229,115120,1
RTS,0,240506,132229,115120,1
RTS,0,240506,132229,115120,2
RTS,0,240506,132229,115120,1
RTS,0,240506,132229,115120,1
RTS,0,240506,132229,115120,1
RTS,0,240506,132229,115120,11
RTS,0,240506,132229,115120,2
RTS,0,240506,132229,115120,1
RTS,0,240506,132229,115120,1
RTS,0,240506,132229,115120,1
RTS,0,240506,132229,115130,1
RTS,0,240506,132229,115130,1
RTS,0,240506,132229,115130,1
RTS,0,240506,132229,115130,1
RTS,0,240506,132229,115130,2
RTS,0,240506,132229,115130,1
RTS,0,240506,132229,115130,1
RTS,0,240506,132229,115130,1
RTS,0,240506,132229,115130,1
RTS,0,240506,132229,115130,1
RTS,0,240506,132229,115130,1
RTS,0,240506,132229,115140,1
RTS,0,240506,132229,115140,1
RTS,0,240506,132229,115140,1
RTS,0,240506,132229,115140,1
RTS,0,240506,132229,115140,1
RTS,0,240506,132229,115140,2
RTS,0,240506,132229,115140,1
RTS,0,240506,132229,115150,1
RTS,0,240506,132229,115150,4
RTS,0,240506,132229,115150,1
RTS,0,240506,132229,115150,1
RTS,0,240506,132229,115140,1
RTS,0,240506,132229,115140,1
RTS,0,240506,132229,115140,1
RTS,0,240506,132229,115150,4
RTS,0,240506,132229,115150,8
RTS,0,240506,132229,115150,1
RTS,0,240506,132229,115150,20
RTS,0,240506,132229,115150,10
RTS,0,240506,132229,115150,1
RTS,0,240506,132229,115150,1
RTS,0,240506,132229,115150,5
RTS,0,240506,132229,115150,1
RTS,0,240506,132229,115150,1
RTS,0,240506,132229,115150,1
RTS,0,240506,132229,115150,1
RTS,0,240506,132229,115150,1
RTS,0,240506,132229,115150,3
RTS,0,240506,132229,115150,1
RTS,0,240506,132229,115150,1
RTS,0,240506,132230,115160,4
RTS,0,240506,132230,115150,1
RTS,0,240506,132230,115150,1
RTS,0,240506,132230,115160,1
RTS,0,240506,132230,115160,1
RTS,0,240506,132230,115160,3
RTS,0,240506,132230,115160,3
RTS,0,240506,132230,115160,1
RTS,0,240506,132230,115160,1
RTS,0,240506,132230,115160,1
RTS,0,240506,132230,115160,1
RTS,0,240506,132230,115170,1
RTS,0,240506,132230,115170,1
RTS,0,240506,132230,115170,1
RTS,0,240506,132230,115170,1
RTS,0,240506,132230,115170,1
RTS,0,240506,132230,115170,1
RTS,0,240506,132230,115170,2
RTS,0,240506,132230,115170,1
RTS,0,240506,132230,115160,1
RTS,0,240506,132230,115170,5
RTS,0,240506,132230,115170,2
RTS,0,240506,132230,115170,1
RTS,0,240506,132230,115170,1
RTS,0,240506,132230,115170,1
RTS,0,240506,132230,115170,1
RTS,0,240506,132230,115170,2
RTS,0,240506,132230,115170,1
RTS,0,240506,132230,115170,3
RTS,0,240506,132230,115170,1
RTS,0,240506,132230,115170,1
RTS,0,240506,132230,115170,1
RTS,0,240506,132230,115170,7
RTS,0,240506,132230,115170,1
RTS,0,240506,132230,115170,1
RTS,0,240506,132230,115180,1
RTS,0,240506,132230,115180,1
RTS,0,240506,132230,115180,1
RTS,0,240506,132230,115180,2
RTS,0,240506,132230,115180,1
RTS,0,240506,132230,115180,1
RTS,0,240506,132230,115180,6
RTS,0,240506,132230,115180,1
RTS,0,240506,132230,115180,1
RTS,0,240506,132230,115180,3
RTS,0,240506,132230,115180,1
RTS,0,240506,132230,115180,1
RTS,0,240506,132230,115180,3
RTS,0,240506,132230,115180,4
RTS,0,240506,132230,115180,1
RTS,0,240506,132230,115180,1
RTS,0,240506,132230,115180,1
RTS,0,240506,132230,115170,1
RTS,0,240506,132230,115170,1
RTS,0,240506,132230,115170,1
RTS,0,240506,132230,115170,1
RTS,0,240506,132230,115180,1
RTS,0,240506,132230,115180,1
RTS,0,240506,132230,115180,1
RTS,0,240506,132230,115180,5
RTS,0,240506,132230,115180,1
RTS,0,240506,132230,115190,3
RTS,0,240506,132230,115190,4
RTS,0,240506,132230,115190,5
RTS,0,240506,132230,115190,1
RTS,0,240506,132230,115190,1
RTS,0,240506,132230,115190,1
RTS,0,240506,132230,115190,1
RTS,0,240506,132230,115190,3
RTS,0,240506,132230,115190,1
RTS,0,240506,132230,115190,1
RTS,0,240506,132230,115190,1
RTS,0,240506,132230,115190,1
RTS,0,240506,132230,115190,1
RTS,0,240506,132230,115190,3
RTS,0,240506,132230,115190,4
RTS,0,240506,132230,115190,1
RTS,0,240506,132230,115190,1
RTS,0,240506,132230,115190,1
RTS,0,240506,132230,115190,1
RTS,0,240506,132230,115190,2
RTS,0,240506,132230,115190,2
RTS,0,240506,132230,115190,2
RTS,0,240506,132230,115200,1
RTS,0,240506,132230,115200,2
RTS,0,240506,132230,115200,1
RTS,0,240506,132230,115200,2
RTS,0,240506,132230,115200,5
RTS,0,240506,132230,115200,1
RTS,0,240506,132230,115180,1
RTS,0,240506,132230,115180,1
RTS,0,240506,132230,115190,1
RTS,0,240506,132230,115190,1
RTS,0,240506,132230,115190,2
RTS,0,240506,132230,115200,1
RTS,0,240506,132230,115190,1
RTS,0,240506,132230,115190,2
RTS,0,240506,132230,115190,1
RTS,0,240506,132230,115190,3
RTS,0,240506,132230,115200,1
RTS,0,240506,132230,115200,2
RTS,0,240506,132230,115180,1
RTS,0,240506,132230,115180,1
RTS,0,240506,132230,115180,1
RTS,0,240506,132230,115180,2
RTS,0,240506,132230,115190,1
RTS,0,240506,132230,115190,1
RTS,0,240506,132230,115190,2
RTS,0,240506,132230,115190,1
RTS,0,240506,132230,115200,1
RTS,0,240506,132230,115200,1
RTS,0,240506,132230,115200,7
RTS,0,240506,132230,115190,1
RTS,0,240506,132230,115200,1
RTS,0,240506,132230,115200,1
RTS,0,240506,132231,115180,2
RTS,0,240506,132232,115190,1
RTS,0,240506,132232,115190,1
RTS,0,240506,132232,115190,1
RTS,0,240506,132232,115190,1
RTS,0,240506,132232,115190,3
RTS,0,240506,132232,115190,2
RTS,0,240506,132232,115200,1
RTS,0,240506,132232,115200,1
RTS,0,240506,132233,115200,1
RTS,0,240506,132235,115200,2
RTS,0,240506,132236,115190,1
RTS,0,240506,132236,115200,1
RTS,0,240506,132236,115200,1
RTS,0,240506,132236,115200,1
RTS,0,240506,132236,115200,1
RTS,0,240506,132236,115200,1
RTS,0,240506,132236,115200,1
RTS,0,240506,132236,115200,1
RTS,0,240506,132236,115200,2
RTS,0,240506,132236,115210,1
RTS,0,240506,132237,115210,2
RTS,0,240506,132237,115210,1
RTS,0,240506,132237,115210,1
RTS,0,240506,132237,115200,1
RTS,0,240506,132237,115190,1
RTS,0,240506,132237,115190,1
RTS,0,240506,132237,115190,4
RTS,0,240506,132237,115190,1
RTS,0,240506,132237,115190,1
RTS,0,240506,132237,115190,1
RTS,0,240506,132238,115200,4
RTS,0,240506,132238,115200,1
RTS,0,240506,132241,115200,1
RTS,0,240506,132241,115200,1
RTS,0,240506,132241,115200,1
RTS,0,240506,132241,115200,1
RTS,0,240506,132241,115210,1
RTS,0,240506,132241,115210,1
RTS,0,240506,132241,115210,1
RTS,0,240506,132241,115210,1
RTS,0,240506,132241,115210,1
RTS,0,240506,132241,115210,1
RTS,0,240506,132242,115210,2
RTS,0,240506,132242,115210,1
RTS,0,240506,132242,115210,1
RTS,0,240506,132242,115210,1
RTS,0,240506,132242,115210,1
RTS,0,240506,132242,115210,2
RTS,0,240506,132242,115200,1
RTS,0,240506,132245,115210,1
RTS,0,240506,132245,115210,1
RTS,0,240506,132245,115210,1
RTS,0,240506,132245,115210,1
RTS,0,240506,132245,115220,1
RTS,0,240506,132245,115220,1
RTS,0,240506,132245,115220,2
RTS,0,240506,132245,115220,1
RTS,0,240506,132245,115210,1
RTS,0,240506,132245,115210,1
RTS,0,240506,132245,115210,1
RTS,0,240506,132245,115220,1
RTS,0,240506,132245,115220,1
RTS,0,240506,132245,115220,1
RTS,0,240506,132246,115210,1
RTS,0,240506,132246,115210,1
RTS,0,240506,132246,115220,1
RTS,0,240506,132247,115220,1
RTS,0,240506,132247,115220,1
RTS,0,240506,132251,115210,1
RTS,0,240506,132251,115200,1
RTS,0,240506,132253,115210,2
RTS,0,240506,132253,115210,3
RTS,0,240506,132253,115220,1
RTS,0,240506,132254,115200,1
RTS,0,240506,132259,115200,1
RTS,0,240506,132302,115200,1
RTS,0,240506,132302,115210,1
RTS,0,240506,132302,115210,1
RTS,0,240506,132302,115210,1
RTS,0,240506,132302,115200,1
RTS,0,240506,132305,115190,1
RTS,0,240506,132305,115190,3
RTS,0,240506,132305,115190,3
RTS,0,240506,132305,115190,4
RTS,0,240506,132305,115180,1
RTS,0,240506,132305,115180,3
RTS,0,240506,132305,115180,1
RTS,0,240506,132314,115190,1
RTS,0,240506,132318,115190,1
RTS,0,240506,132327,115190,1
RTS,0,240506,132330,115200,1
RTS,0,240506,132330,115200,2
RTS,0,240506,132330,115200,1
RTS,0,240506,132330,115200,2
RTS,0,240506,132330,115200,1
RTS,0,240506,132330,115200,1
RTS,0,240506,132330,115200,2
RTS,0,240506,132330,115200,5
RTS,0,240506,132331,115200,1
RTS,0,240506,132333,115200,1
RTS,0,240506,132333,115200,1
RTS,0,240506,132335,115210,1
RTS,0,240506,132335,115210,1
RTS,0,240506,132335,115210,1
RTS,0,240506,132337,115230,2
RTS,0,240506,132337,115230,1
RTS,0,240506,132337,115230,2
RTS,0,240506,132337,115210,2
RTS,0,240506,132337,115210,1
RTS,0,240506,132340,115210,3
RTS,0,240506,132343,115210,2
RTS,0,240506,132344,115210,1
RTS,0,240506,132348,115220,1
RTS,0,240506,132348,115220,4
RTS,0,240506,132348,115220,1
RTS,0,240506,132348,115220,4
RTS,0,240506,132402,115220,1
RTS,0,240506,132403,115210,1
RTS,0,240506,132405,115220,4
RTS,0,240506,132405,115200,1
RTS,0,240506,132405,115200,3
RTS,0,240506,132405,115200,1
RTS,0,240506,132405,115200,4
RTS,0,240506,132405,115200,3
RTS,0,240506,132405,115200,1
RTS,0,240506,132405,115200,1
RTS,0,240506,132411,115220,1
RTS,0,240506,132412,115220,1
RTS,0,240506,132416,115210,1
RTS,0,240506,132416,115210,4
RTS,0,240506,132421,115200,1
RTS,0,240506,132421,115200,3
RTS,0,240506,132421,115200,1
RTS,0,240506,132422,115200,1
RTS,0,240506,132422,115200,1
RTS,0,240506,132422,115200,1
RTS,0,240506,132424,115210,1
RTS,0,240506,132424,115210,1
RTS,0,240506,132429,115210,1
RTS,0,240506,132429,115210,4
RTS,0,240506,132429,115210,1
RTS,0,240506,132433,115210,1
RTS,0,240506,132433,115210,1
RTS,0,240506,132433,115200,3
RTS,0,240506,132436,115200,1
RTS,0,240506,132436,115200,1
RTS,0,240506,132436,115200,1
RTS,0,240506,132436,115200,1
RTS,0,240506,132436,115200,1
RTS,0,240506,132436,115200,2
RTS,0,240506,132436,115200,3
RTS,0,240506,132436,115200,4
RTS,0,240506,132436,115200,4
RTS,0,240506,132436,115200,2
RTS,0,240506,132449,115200,1
RTS,0,240506,132452,115210,1
RTS,0,240506,132452,115210,2
RTS,0,240506,132454,115210,3
RTS,0,240506,132454,115210,2
RTS,0,240506,132500,115210,3
RTS,0,240506,132500,115210,1
RTS,0,240506,132500,115220,4
RTS,0,240506,132500,115220,1
RTS,0,240506,132501,115210,1
RTS,0,240506,132501,115210,1
RTS,0,240506,132501,115210,1
RTS,0,240506,132501,115210,1
RTS,0,240506,132501,115210,1
RTS,0,240506,132501,115220,1
RTS,0,240506,132501,115220,2
RTS,0,240506,132501,115220,5
RTS,0,240506,132501,115220,1
RTS,0,240506,132501,115220,1
RTS,0,240506,132501,115220,1
RTS,0,240506,132501,115220,1
RTS,0,240506,132501,115230,4
RTS,0,240506,132501,115230,4
RTS,0,240506,132501,115230,6
RTS,0,240506,132501,115230,1
RTS,0,240506,132502,115240,1
RTS,0,240506,132503,115230,3
RTS,0,240506,132503,115230,2
RTS,0,240506,132511,115230,3
RTS,0,240506,132512,115240,1
RTS,0,240506,132512,115240,3
RTS,0,240506,132512,115240,1
RTS,0,240506,132512,115240,1
RTS,0,240506,132513,115230,1
RTS,0,240506,132513,115230,1
RTS,0,240506,132513,115230,1
RTS,0,240506,132518,115240,1
RTS,0,240506,132518,115240,2
RTS,0,240506,132523,115240,8
RTS,0,240506,132523,115240,2
RTS,0,240506,132535,115230,2
RTS,0,240506,132535,115230,1
RTS,0,240506,132535,115230,1
RTS,0,240506,132535,115230,1
RTS,0,240506,132538,115230,1
RTS,0,240506,132538,115230,1
RTS,0,240506,132538,115230,1
RTS,0,240506,132538,115230,2
RTS,0,240506,132544,115230,4
RTS,0,240506,132544,115230,3
RTS,0,240506,132548,115230,1
RTS,0,240506,132548,115230,1
RTS,0,240506,132548,115220,1
RTS,0,240506,132548,115220,2
RTS,0,240506,132551,115230,5
RTS,0,240506,132551,115240,3
RTS,0,240506,132551,115240,1
RTS,0,240506,132552,115240,1
RTS,0,240506,132552,115240,2
RTS,0,240506,132552,115240,1
RTS,0,240506,132552,115240,1
RTS,0,240506,132552,115240,1
RTS,0,240506,132552,115250,1
RTS,0,240506,132552,115250,1
RTS,0,240506,132552,115250,1
RTS,0,240506,132552,115250,1
RTS,0,240506,132552,115250,1
RTS,0,240506,132552,115250,1
RTS,0,240506,132552,115260,1
RTS,0,240506,132553,115260,1
RTS,0,240506,132553,115260,1
